user_id;beta0;beta1;beta2;n;beta_list
u:foZQ;-1.8852595503794713;0.042863347560097326;0.03050170288334436;371;[-1.8852595503794713, 0.042863347560097326, 0.03050170288334436]
u:fo_s;-2.546430512663465;-0.05194119051159424;-0.058586240435936326;334;[-2.546430512663465, -0.05194119051159424, -0.058586240435936326]
u:foeE;-0.1815489032980908;0.007597123374574588;-0.26835916482824035;223;[-0.1815489032980908, 0.007597123374574588, -0.26835916482824035]
u:foe_;-0.21441935087615813;-0.043935488741890204;-0.050560881601135366;227;[-0.21441935087615813, -0.043935488741890204, -0.050560881601135366]
u:fogD;-0.17104926864558198;-0.06394027367661533;0.13470912771446647;540;[-0.17104926864558198, -0.06394027367661533, 0.13470912771446647]
u:fohh;-1.566010022253616;0.08237355286734964;-0.10064560110057477;512;[-1.566010022253616, 0.08237355286734964, -0.10064560110057477]
u:fokF;-0.8233787051113455;-0.12919485967513047;0.5273478361680894;248;[-0.8233787051113455, -0.12919485967513047, 0.5273478361680894]
u:fokx;1.2153556670293961;-0.19504090947670705;-0.09561626787882507;203;[1.2153556670293961, -0.19504090947670705, -0.09561626787882507]
u:fouL;-3.9879378090347637;-0.042779305306666654;0.8986359458645516;889;[-3.9879378090347637, -0.042779305306666654, 0.8986359458645516]
u:foud;-0.7238915952619311;-0.14395765158334653;0.31775470139438655;335;[-0.7238915952619311, -0.14395765158334653, 0.31775470139438655]
u:fovo;0.04499730512962358;-0.1252274757386344;-0.14847433785991068;1049;[0.04499730512962358, -0.1252274757386344, -0.14847433785991068]
u:fozV;-0.21680055885917127;-0.12042380056678725;-0.1448296527896797;721;[-0.21680055885917127, -0.12042380056678725, -0.1448296527896797]
u:fp03;-0.3154690532786647;0.028010436491652302;-0.2858932005027332;281;[-0.3154690532786647, 0.028010436491652302, -0.2858932005027332]
u:fp05;-5.4435041826230055;0.11646588440233292;0.7153858169577028;206;[-5.4435041826230055, 0.11646588440233292, 0.7153858169577028]
u:fp2a;-1.5461013548035953;-0.01409728367166841;0.10982554832728804;201;[-1.5461013548035953, -0.01409728367166841, 0.10982554832728804]
u:fp2t;-3.2546651679810283;0.16887522056495283;-0.04980500708184325;412;[-3.2546651679810283, 0.16887522056495283, -0.04980500708184325]
u:fp3V;0.13921374828338906;-0.11714401858079716;-0.19159177334835767;370;[0.13921374828338906, -0.11714401858079716, -0.19159177334835767]
u:fp3w;1.2945369997263818;-0.11870502554570478;-0.2680409901995705;245;[1.2945369997263818, -0.11870502554570478, -0.2680409901995705]
u:fpAI;-1.000000500029089e-06;-1.1249656330721176e-22;-2.481541837659083e-24;276;[-1.000000500029089e-06, -1.1249656330721176e-22, -2.481541837659083e-24]
u:fpA_;-1.189832379284946;0.03344790677011701;-0.028290328930733716;281;[-1.189832379284946, 0.03344790677011701, -0.028290328930733716]
u:fpBs;-0.6071859160800591;-0.002294978868636834;0.15138358486187248;272;[-0.6071859160800591, -0.002294978868636834, 0.15138358486187248]
u:fpDm;-1.5824008724866399;-0.029759207678326488;0.3694271941117476;458;[-1.5824008724866399, -0.029759207678326488, 0.3694271941117476]
u:fpGS;-0.5894188808608692;0.018107154789032544;-0.5555290279586201;271;[-0.5894188808608692, 0.018107154789032544, -0.5555290279586201]
u:fpNE;-2.25727991983515;0.09993771404886684;0.18899012727646208;204;[-2.25727991983515, 0.09993771404886684, 0.18899012727646208]
u:fpON;-1.2679425521304601;0.017236994048963446;0.017050218029236175;1065;[-1.2679425521304601, 0.017236994048963446, 0.017050218029236175]
u:fpRt;-0.3524950146683219;-0.06243209580295936;-0.0800677596356515;252;[-0.3524950146683219, -0.06243209580295936, -0.0800677596356515]
u:fpX1;-2.029914483059837;0.08689534104931512;0.23257085433153413;376;[-2.029914483059837, 0.08689534104931512, 0.23257085433153413]
u:fpXD;-2.680409969454706;0.09393370086712721;0.4525750576643207;251;[-2.680409969454706, 0.09393370086712721, 0.4525750576643207]
u:fp_A;-0.08537649282101284;-0.011177250797833084;-0.4875547135836738;287;[-0.08537649282101284, -0.011177250797833084, -0.4875547135836738]
u:fp_B;0.6581619291530312;-0.13691317557451893;-0.01882412120291521;205;[0.6581619291530312, -0.13691317557451893, -0.01882412120291521]
u:fpmu;-0.4439763051310638;0.009072756497236222;-0.07236985592602788;241;[-0.4439763051310638, 0.009072756497236222, -0.07236985592602788]
u:fpnv;-1.6702913874014231;-0.03443983793813249;0.10983514705229327;2122;[-1.6702913874014231, -0.03443983793813249, 0.10983514705229327]
u:fpoY;-1.516361184761883;0.02430595843242667;0.014418745057856647;273;[-1.516361184761883, 0.02430595843242667, 0.014418745057856647]
u:fpyE;-0.02281594116831176;-0.15674922874377772;0.10491645470837511;302;[-0.02281594116831176, -0.15674922874377772, 0.10491645470837511]
u:fq33;-0.07355641786334677;-0.08098530354070424;-0.1923960723405581;825;[-0.07355641786334677, -0.08098530354070424, -0.1923960723405581]
u:fq5I;-0.6460132849770553;-0.030561156605009;0.043663140813501894;375;[-0.6460132849770553, -0.030561156605009, 0.043663140813501894]
u:fq8f;-0.11428326191561228;-0.20809437958964633;0.35415952885399055;579;[-0.11428326191561228, -0.20809437958964633, 0.35415952885399055]
u:fq9o;-0.6603277158376535;-0.04183701158506998;0.04691971754674964;703;[-0.6603277158376535, -0.04183701158506998, 0.04691971754674964]
u:fqEj;-1.486518720100089;-0.046108430206235965;0.5677902896462574;384;[-1.486518720100089, -0.046108430206235965, 0.5677902896462574]
u:fqGN;-1.3021213572687262;-0.027415746622335455;0.20244911382481917;641;[-1.3021213572687262, -0.027415746622335455, 0.20244911382481917]
u:fqGT;0.12441109948476924;-0.052710386115707365;0.08256631960756557;826;[0.12441109948476924, -0.052710386115707365, 0.08256631960756557]
u:fqIM;-0.934493300201477;-0.05481530673277597;0.011735814735342187;503;[-0.934493300201477, -0.05481530673277597, 0.011735814735342187]
u:fqJl;-0.08758307345110344;-0.026173395075124357;0.016649340462515774;644;[-0.08758307345110344, -0.026173395075124357, 0.016649340462515774]
u:fqKr;0.30626560711172074;-0.11290479787829187;-0.16049220034858497;215;[0.30626560711172074, -0.11290479787829187, -0.16049220034858497]
u:fqNL;-0.9532332290750248;-0.07774382885850606;-0.06613828379203468;458;[-0.9532332290750248, -0.07774382885850606, -0.06613828379203468]
u:fqOv;-0.07472594052376655;0.01389088554200588;-0.29489374561387993;500;[-0.07472594052376655, 0.01389088554200588, -0.29489374561387993]
u:fqQv;-0.3880646260826567;-0.049994435301866015;0.1456026200974904;791;[-0.3880646260826567, -0.049994435301866015, 0.1456026200974904]
u:fqTC;-0.5319964886409916;0.023839953459742626;0.05775420800983518;470;[-0.5319964886409916, 0.023839953459742626, 0.05775420800983518]
u:fqTt;-0.8212134209772409;0.006303430625238009;-0.5195663954343214;581;[-0.8212134209772409, 0.006303430625238009, -0.5195663954343214]
u:fqVJ;-0.28226785841687363;-0.00765104295852022;0.16887969626203825;240;[-0.28226785841687363, -0.00765104295852022, 0.16887969626203825]
u:fqW5;-3.8758851023667478;0.0804607947305773;0.28835326286630386;1221;[-3.8758851023667478, 0.0804607947305773, 0.28835326286630386]
u:fqWH;-1.6097783959211094;0.021917947981326895;-0.009072417583326664;427;[-1.6097783959211094, 0.021917947981326895, -0.009072417583326664]
u:fq_4;-0.6629433090490591;-0.043711206342796294;0.07962560133245639;889;[-0.6629433090490591, -0.043711206342796294, 0.07962560133245639]
u:fqcS;0.48908747581829937;-0.05990328495726422;-0.18799915043905616;225;[0.48908747581829937, -0.05990328495726422, -0.18799915043905616]
u:fqgf;-0.3311742036836133;-0.03897464773520113;-0.0761712740546574;568;[-0.3311742036836133, -0.03897464773520113, -0.0761712740546574]
u:fqjM;-2.159999994567429;0.02378712667620314;0.05112738465552976;324;[-2.159999994567429, 0.02378712667620314, 0.05112738465552976]
u:fqjj;-1.2931780011907148;-0.07389356047786588;0.3272472461670558;399;[-1.2931780011907148, -0.07389356047786588, 0.3272472461670558]
u:fqlX;-1.5874968640828142;-0.049963715237045146;-0.31411727434057235;579;[-1.5874968640828142, -0.049963715237045146, -0.31411727434057235]
u:fqmF;-1.1438199247290557;-0.06638504175573583;0.28963026780113826;374;[-1.1438199247290557, -0.06638504175573583, 0.28963026780113826]
u:fqpv;-3.960711953544793;0.010414311980269039;1.4421133820010352;268;[-3.960711953544793, 0.010414311980269039, 1.4421133820010352]
u:fquw;0.6091202572882458;-0.1565967355151554;-0.07807677721713815;779;[0.6091202572882458, -0.1565967355151554, -0.07807677721713815]
u:fqwr;-2.4559572949871273;-0.040923085535325934;1.0377066777080912;288;[-2.4559572949871273, -0.040923085535325934, 1.0377066777080912]
u:fqzC;-3.3795215367786553;0.08013587790049634;0.17454978173833538;200;[-3.3795215367786553, 0.08013587790049634, 0.17454978173833538]
u:fr0G;-1.0042755518687223;-0.15055354872720939;0.6770135032355133;245;[-1.0042755518687223, -0.15055354872720939, 0.6770135032355133]
u:fr52;0.0932266195029158;-0.06279137559096347;0.03829319527793308;428;[0.0932266195029158, -0.06279137559096347, 0.03829319527793308]
u:fr5l;0.4584701976339882;-0.15630392261524603;0.07989754145775879;340;[0.4584701976339882, -0.15630392261524603, 0.07989754145775879]
u:fr64;0.5579068121200597;-0.10411534185742609;-0.34733175895065166;344;[0.5579068121200597, -0.10411534185742609, -0.34733175895065166]
u:fr6D;0.11105062457476433;-0.11296288790045629;-0.18963013621574704;252;[0.11105062457476433, -0.11296288790045629, -0.18963013621574704]
u:fr7a;-1.2619073646556926;-0.07157334360919511;0.11854663750958208;427;[-1.2619073646556926, -0.07157334360919511, 0.11854663750958208]
u:fr8M;-0.23398059371235796;-0.042192648233461943;0.05138543724557208;1108;[-0.23398059371235796, -0.042192648233461943, 0.05138543724557208]
u:fr8o;-1.4471176009676907;-0.04739742580194777;0.07329820755627887;256;[-1.4471176009676907, -0.04739742580194777, 0.07329820755627887]
u:frEj;1.0630765075461328;-0.19645208075287507;0.004608529896731717;249;[1.0630765075461328, -0.19645208075287507, 0.004608529896731717]
u:frHs;-1.3195367878476347;-0.0407939882086725;0.26620601432883845;277;[-1.3195367878476347, -0.0407939882086725, 0.26620601432883845]
u:frJX;0.43725256269324064;-0.14543980011990898;-0.27691847072897435;552;[0.43725256269324064, -0.14543980011990898, -0.27691847072897435]
u:frQk;-0.01502689990717776;-0.0912486467181424;-0.32137896423929024;341;[-0.01502689990717776, -0.0912486467181424, -0.32137896423929024]
u:frQy;-0.16221739933638735;-0.07630972272167125;-0.034023187154547226;308;[-0.16221739933638735, -0.07630972272167125, -0.034023187154547226]
u:frSu;-1.6437941152780744;-0.014836628342064713;0.44653707771601236;351;[-1.6437941152780744, -0.014836628342064713, 0.44653707771601236]
u:frTm;0.12171231819031775;-0.035918266217887546;-0.2209691485725593;626;[0.12171231819031775, -0.035918266217887546, -0.2209691485725593]
u:frUM;0.31518753048136505;-0.12171570727220139;0.029357651865596607;302;[0.31518753048136505, -0.12171570727220139, 0.029357651865596607]
u:frZ9;0.13713327939875197;-0.08910901477320735;-0.10326645740204614;200;[0.13713327939875197, -0.08910901477320735, -0.10326645740204614]
u:frZv;-2.51826082104824;0.050316786844035725;0.3778175008863563;465;[-2.51826082104824, 0.050316786844035725, 0.3778175008863563]
u:fr_e;0.7890204815118828;-0.08676336788775879;-0.1813365024610146;1431;[0.7890204815118828, -0.08676336788775879, -0.1813365024610146]
u:fr_l;-0.6974092756225386;-0.060358717416244635;0.16375470647867438;1000;[-0.6974092756225386, -0.060358717416244635, 0.16375470647867438]
u:fraU;2.596458016055701;-0.2866748248556896;-0.02482565375754607;313;[2.596458016055701, -0.2866748248556896, -0.02482565375754607]
u:frbj;-1.2400187488139662;-0.0681074471845758;0.12451186649635029;201;[-1.2400187488139662, -0.0681074471845758, 0.12451186649635029]
u:frf2;-0.5403573568227652;-0.036920444881503305;0.07692907135724911;753;[-0.5403573568227652, -0.036920444881503305, 0.07692907135724911]
u:frgK;0.1493588675286599;-0.09411791460070812;-0.005581339021730955;700;[0.1493588675286599, -0.09411791460070812, -0.005581339021730955]
u:frh_;-0.44677114928787764;-0.04229718969830286;-0.008345523365246278;289;[-0.44677114928787764, -0.04229718969830286, -0.008345523365246278]
u:frhb;-1.6962966379358626;0.002467888373214419;-0.0001576510583564117;367;[-1.6962966379358626, 0.002467888373214419, -0.0001576510583564117]
u:frib;-1.356360002309683;-0.0652265058951457;0.2724354866929639;1296;[-1.356360002309683, -0.0652265058951457, 0.2724354866929639]
u:frkh;-0.40318673548793615;-0.028175868771344093;0.13562326052925427;259;[-0.40318673548793615, -0.028175868771344093, 0.13562326052925427]
u:frt9;1.7919833292879686;-0.18497809395892617;-0.42727162085418474;205;[1.7919833292879686, -0.18497809395892617, -0.42727162085418474]
u:fruF;-2.0496872704436164;0.011562049411744392;0.012953014607238966;417;[-2.0496872704436164, 0.011562049411744392, 0.012953014607238966]
u:frz-;-0.47896299462535685;-0.11909775935971809;0.5666263815125268;245;[-0.47896299462535685, -0.11909775935971809, 0.5666263815125268]
u:fs5y;-0.9609699898892986;-0.03201994330675011;-0.08773361849314225;722;[-0.9609699898892986, -0.03201994330675011, -0.08773361849314225]
u:fsA_;-3.1813392148709196;0.07300071339532485;0.4574737864517214;210;[-3.1813392148709196, 0.07300071339532485, 0.4574737864517214]
u:fsCs;-1.0470468113352838;-0.02192682426047045;0.2135965507025817;348;[-1.0470468113352838, -0.02192682426047045, 0.2135965507025817]
u:fsDk;-1.7474328778790895;0.050342343870966366;0.11791021635076279;226;[-1.7474328778790895, 0.050342343870966366, 0.11791021635076279]
u:fsHO;-1.5836220833919104;-0.012314550953498274;0.4120760171430322;332;[-1.5836220833919104, -0.012314550953498274, 0.4120760171430322]
u:fsLD;-1.5121276164369122;0.10317266615189699;-0.024305471414131502;373;[-1.5121276164369122, 0.10317266615189699, -0.024305471414131502]
u:fsOi;0.561721704347684;-0.13362628850909264;-0.1747328391342402;301;[0.561721704347684, -0.13362628850909264, -0.1747328391342402]
u:fsPZ;-1.9409864449698868;0.007885546448498395;0.4839545009043668;577;[-1.9409864449698868, 0.007885546448498395, 0.4839545009043668]
u:fsPe;-0.36507137048878857;-0.1409554893327018;-0.04224256405503315;1680;[-0.36507137048878857, -0.1409554893327018, -0.04224256405503315]
u:fsV;-7.094960849494807;0.16509327398103132;0.05409052656321045;215;[-7.094960849494807, 0.16509327398103132, 0.05409052656321045]
u:fsYm;-0.2658387459801619;-0.08554511440614411;0.03892225224028494;357;[-0.2658387459801619, -0.08554511440614411, 0.03892225224028494]
u:fs_X;1.0113118045253309;-0.17216605503148988;0.0737153816116947;513;[1.0113118045253309, -0.17216605503148988, 0.0737153816116947]
u:fscd;-0.5898638374809642;-0.0029000008429804136;0.10346431920469501;593;[-0.5898638374809642, -0.0029000008429804136, 0.10346431920469501]
u:fsdw;0.5732114004338991;-0.18410391172559232;-0.03587490981250336;587;[0.5732114004338991, -0.18410391172559232, -0.03587490981250336]
u:fsfS;0.12952449971304902;-0.05325328376137019;0.0554497254285797;433;[0.12952449971304902, -0.05325328376137019, 0.0554497254285797]
u:fsfW;-0.9368844439276243;0.004651500598476653;-0.12493420173795976;475;[-0.9368844439276243, 0.004651500598476653, -0.12493420173795976]
u:fshe;1.5164487156922863;-0.22601209889464696;-0.01725265368746763;275;[1.5164487156922863, -0.22601209889464696, -0.01725265368746763]
u:fsmf;1.394610202821715;-0.26215610754558566;-0.05032591343473376;436;[1.394610202821715, -0.26215610754558566, -0.05032591343473376]
u:fsn_;-1.5219250449623378;-0.002117729662278932;0.06911578995004447;285;[-1.5219250449623378, -0.002117729662278932, 0.06911578995004447]
u:fsp6;-0.960623272194299;-0.06109307486387264;0.5524784704452369;232;[-0.960623272194299, -0.06109307486387264, 0.5524784704452369]
u:fssj;-0.24541201127732454;-0.02529297812825012;-0.05135820307183554;1146;[-0.24541201127732454, -0.02529297812825012, -0.05135820307183554]
u:fsuO;-0.5535194736809005;-0.04447978163241884;0.028223680610414036;803;[-0.5535194736809005, -0.04447978163241884, 0.028223680610414036]
u:fsua;0.8834048211169929;-0.1809501026431964;-0.33539177898812783;533;[0.8834048211169929, -0.1809501026431964, -0.33539177898812783]
u:fswS;-0.3150165915773126;0.019860267424826147;0.015723932146206356;678;[-0.3150165915773126, 0.019860267424826147, 0.015723932146206356]
u:fsxG;-2.7723171981041226;-0.07677300679948967;0.7561904469485476;617;[-2.7723171981041226, -0.07677300679948967, 0.7561904469485476]
u:ft4b;1.56577741590641;-0.24409321849483984;-0.619521102372389;264;[1.56577741590641, -0.24409321849483984, -0.619521102372389]
u:ft6a;-1.0162568748120417;-0.009065109325496493;0.19583307162450161;247;[-1.0162568748120417, -0.009065109325496493, 0.19583307162450161]
u:ft98;0.8514998453032354;-0.10259794759223025;-0.3264045603190522;695;[0.8514998453032354, -0.10259794759223025, -0.3264045603190522]
u:ftEX;-0.8201960857814564;-0.07436915704549305;0.34950401810081705;368;[-0.8201960857814564, -0.07436915704549305, 0.34950401810081705]
u:ftEc;-2.6631626382902613;0.05122381555514456;0.4467916996224094;392;[-2.6631626382902613, 0.05122381555514456, 0.4467916996224094]
u:ftFl;-0.07302140255793904;0.03308857318533019;-0.30696989691823456;249;[-0.07302140255793904, 0.03308857318533019, -0.30696989691823456]
u:ftGZ;-1.932217594491716;0.05843020106233332;-0.008124886824343612;432;[-1.932217594491716, 0.05843020106233332, -0.008124886824343612]
u:ftMu;0.6014234794243971;-0.16788027706057956;0.08569122533114482;477;[0.6014234794243971, -0.16788027706057956, 0.08569122533114482]
